time,yvalues
1681,87.22991299
1682,97.46315095
1683,97.52923128
1684,95.31119807
1685,88.71394718
1686,91.2796436
1687,87.48741707
1688,84.76185291
1689,87.78909372
1690,89.68427445
1691,88.81092396
1692,88.75675801
1693,103.0936229
1694,100.5612533
1695,74.68928388
1696,67.0780089
1697,75.09168139
1698,85.48213391
1699,91.83992437
1700,95.64149249
1701,106.1292735
1702,101.2614308
1703,89.32463347
1704,85.51682143
1705,88.0272426
1706,89.39599237
1707,97.83761522
1708,89.9719367
1709,83.62294029
1710,80.17335342
1711,87.62698152
1712,93.26792369
1713,99.59368763
1714,97.8168887
1715,107.0554197
1716,111.5161573
1717,115.8654423
1718,123.0953486
1719,118.0126622
1720,137.940648
1721,137.1899263
1722,155.698641
1723,146.3050291
1724,149.4200348
1725,147.0082976
1726,140.6848347
1727,131.8012196
1728,141.7804296
1729,131.8931751
1730,119.6102945
1731,127.7412602
1732,110.8938558
1733,108.7129409
1734,100.4806734
1735,86.68561229
1736,85.81757886
1737,89.95345219
1738,87.45555932
1739,87.4797938
1740,96.64581928
1741,98.81185753
1742,85.03877999
1743,92.62816298
1744,97.23065445
1745,81.51531215
1746,90.59068864
1747,116.6260281
1748,98.12140471
1749,119.8776044
1750,128.1320147
1751,112.5877837
1752,96.54204845
1753,111.4644822
1754,119.0038252
1755,117.942517
1756,115.5458874
1757,122.6744293
1758,128.0042379
1759,135.5125169
1760,143.7512811
1761,144.801313
1762,147.6418676
1763,144.1968557
1764,136.3150765
1765,132.2747699
1766,134.8895376
1767,130.0217897
1768,132.5309866
1769,126.8365617
1770,120.5161534
1771,124.5717278
1772,114.8074166
1773,119.2236336
1774,121.3460519
1775,109.6402899
1776,119.4075345
1777,124.0468063
1778,129.0571869
1779,123.6884583
1780,116.6701699
1781,127.7594495
1782,139.4334171
1783,143.448521
1784,158.0438699
1785,156.0179382
1786,166.080276
1787,184.8424116
1788,173.9484018
1789,174.1841054
1790,169.607475
1791,153.7439551
1792,146.67938
1793,154.6663764
1794,134.8511002
1795,131.8361535
1796,135.7549548
1797,139.6995102
1798,137.070495
1799,133.7798925
1800,144.875371
1801,154.1181239
1802,155.8659733
1803,169.683754
1804,171.3037909
1805,175.3822758
1806,176.4310473
1807,166.5411526
1808,146.4479584
1809,146.9254451
1810,160.7867432
1811,155.9774205
1812,160.0628201
1813,151.0787932
1814,146.0310664
1815,149.9863713
1816,164.9019801
1817,163.3289478
1818,158.6184619
1819,150.9908526
1820,143.9154077
1821,152.5095446
1822,144.9289713
1823,134.2552073
1824,134.0900617
1825,144.358985
1826,139.5048344
1827,119.7825276
1828,118.6468784
1829,127.0533792
1830,118.5586118
1831,104.7968103
1832,106.4655613
1833,79.28215997
1834,86.52619444
1835,77.51377663
1836,94.11055363
1837,87.01474415
1838,90.84942268
1839,98.77760502
1840,104.6857964
1841,125.0312648
1842,118.9929491
1843,107.8893008
1844,96.70725747
1845,98.65529669
1846,107.2686121
1847,106.8246279
1848,110.0158528
1849,112.2747664
1850,117.8652978
1851,118.8460206
1852,121.1170146
1853,108.6572827
1854,91.27356828
1855,79.75693044
1856,77.29577364
1857,91.65425978
1858,94.75262894
1859,97.38071674
1860,109.4509504
1861,111.122186
1862,112.6108248
1863,110.9777757
1864,114.9590287
1865,124.487187
1866,119.9539724
1867,117.0054418
1868,104.6520493
1869,113.0066077
1870,114.3427568
1871,108.3261657
1872,106.7836611
1873,102.2754048
1874,104.2741812
1875,110.0936067
1876,109.8129236
1877,98.82615299
1878,114.1052919
1879,110.4136291
1880,121.4486229
1881,124.4927485
1882,116.4725815
1883,118.8832717
1884,117.7163203
1885,116.9233675
1886,117.0484433
1887,117.9062534
1888,111.1588367
1889,114.6763289
1890,119.8923707
1891,124.3834691
1892,127.470591
1893,127.9800077
1894,125.0843405
1895,120.2382089
1896,108.2989304
1897,102.0820718
1898,104.5068758
1899,100.7248734
1900,94.36648575
1901,83.70490113
1902,85.97327372
1903,102.5863912
1904,111.9498685
1905,113.2372791
1906,121.9986095
1907,105.654899
1908,81.32474313
1909,91.532521
1910,86.70671295
1911,97.52275832
1912,104.0546295
1913,89.96459791
1914,89.9200689
1915,89.65996765
1916,105.1872036
1917,98.28338094
1918,85.44136077
1919,72.18951431
1920,76.58525909
1921,88.31563991
1922,90.96382588
1923,99.90549795
1924,99.10707995
1925,102.4223378
1926,104.0632911
1927,113.888742
1928,117.7981116
1929,125.5631064
1930,126.3642
1931,138.3484982
1932,146.8139218
1933,138.0134252
1934,132.4607766
1935,131.6804422
1936,120.644798
1937,123.8746126
1938,136.3234427
1939,127.5449297
1940,127.7642062
1941,121.7823198
1942,127.7150904
1943,117.2559132
1944,103.4870206
1945,110.0140455
1946,119.3731136
1947,125.7318687
1948,129.4709073
1949,125.6509737
1950,107.3685784
1951,112.9958065
1952,111.7687113
1953,131.5552096
1954,132.114389
1955,142.9081609
1956,137.2763664
1957,132.7854068
1958,139.7023148
1959,135.1219752
1960,139.4703026
1961,151.7994038
1962,147.8157468
1963,160.7272545
1964,147.1657676
1965,145.7426942
1966,133.1521537
1967,138.3301513
1968,146.8018516
1969,144.0412311
1970,151.5073146
1971,138.485238
1972,139.1586524
1973,145.4850292
1974,163.3261774
1975,166.6956524
1976,161.732396
1977,152.8433288
1978,148.8248397
1979,137.5332308
1980,147.5798706
1981,155.4027996
1982,135.6574669
1983,151.4816537
1984,153.5413399
1985,147.1733245
1986,137.2678588
1987,129.3500187
1988,129.7766896
1989,114.8735558
1990,116.4601982
1991,134.0965093
1992,132.3991551
1993,152.0637215
1994,144.4970614
1995,135.9971162
1996,137.1509222
1997,118.3763828
1998,107.0374823
1999,99.17929233
2000,94.30803187
2001,86.9309193
2002,95.70198874
2003,87.98841259
2004,85.36037175
2005,77.49360723
2006,74.13520249
2007,61.49342907
2008,51.5268693
2009,43.66595388
2010,46.01443068
2011,56.54581243
2012,66.85332538
2013,72.97143684
2014,76.6165824
2015,74.62882589
2016,77.99089177
2017,86.91985893
2018,98.02750941
2019,106.0115885
2020,106.114332
2021,86.93453554
2022,81.0036535
2023,74.70570045
2024,70.69109572
2025,69.76071511
2026,76.33543953
2027,75.07138456
2028,72.33689541
2029,72.3840917
2030,68.20956361
2031,65.9894664
2032,55.23942132
2033,61.5192519
2034,64.41542596
2035,61.15372661
2036,73.8966527
2037,91.1521502
2038,87.71624432
2039,77.30880775
2040,82.73089747
2041,74.81679169
2042,78.96466596
2043,86.2120766
2044,83.21931782
2045,97.4045284
2046,94.59788696
2047,96.21463953
2048,103.8228767
2049,108.4809101
2050,109.3238767
2051,118.5860038
2052,126.7560611
2053,120.9702381
2054,117.1318418
2055,109.3885282
2056,123.9655978
2057,115.2555561
2058,117.6217905
2059,116.8343447
2060,118.0356355
2061,97.39889365
2062,95.8315588
2063,98.00085088
2064,86.68387228
2065,95.35148298
2066,95.60728677
2067,86.00100627
2068,93.5524755
2069,96.73360666
2070,105.6564582
2071,104.2896031
2072,102.028653
2073,112.1281203
2074,119.1957538
2075,117.8053073
2076,141.3717655
2077,144.9780007
2078,149.1360753
2079,153.3736036
2080,174.4472539
2081,164.1837384
2082,156.1824499
2083,155.2294703
2084,160.2902586
2085,155.4029782
2086,167.6464262
2087,174.581774
2088,170.5760424
2089,182.8050821
2090,181.8960744
2091,167.2879937
2092,154.8452675
2093,147.7233417
2094,137.7537334
2095,144.6593923
2096,155.2828691
2097,157.6268216
2098,158.2422724
2099,163.0258002
2100,153.3627392
2101,141.4712553
2102,139.1121369
2103,131.0040499
2104,131.8897382
2105,131.4534734
2106,155.004324
2107,152.7288175
2108,168.3150244
2109,171.576867
2110,171.5662993
2111,169.8202036
2112,157.0894404
2113,173.2943909
2114,171.6909401
2115,178.6484722
2116,175.2975201
2117,166.890047
2118,159.9512419
2119,160.3435631
2120,177.4080205
2121,169.9800587
2122,165.6725191
2123,158.0451763
2124,170.0528788
2125,153.1653715
2126,148.3487298
2127,155.1297157
2128,133.321026
2129,126.3916782
2130,116.067419
2131,116.0749464
2132,119.8761255
2133,122.1718064
2134,116.2767688
2135,116.1564963
2136,118.187367
2137,114.7114339
2138,118.7396807
2139,128.0054005
2140,136.3603218
2141,123.0212174
2142,115.0829281
2143,120.7928914
2144,126.4222631
2145,128.766314
2146,141.1725947
2147,143.3958953
2148,148.0074865
2149,144.6436361
2150,144.3648927
2151,155.2790999
2152,148.3623306
2153,137.9768102
2154,130.7857456
2155,123.1704093
2156,121.3896805
2157,120.8029544
2158,135.5102431
2159,125.9245448
2160,122.121068
2161,126.9012759
2162,131.5743895
2163,119.2806728
2164,108.1988102
2165,103.1364599
2166,95.48523262
2167,90.62953447
2168,77.20344634
2169,82.27780454
2170,93.29621713
2171,91.62109072
2172,109.1485296
2173,117.8263846
2174,120.4093934
2175,117.1554314
2176,120.1329389
2177,117.0404013
2178,117.2840988
2179,106.2103187
2180,112.063834
2181,110.1563829
2182,104.1636377
2183,94.30840917
2184,89.88323384
2185,87.6335446
2186,83.72765515
2187,84.33068852
2188,86.61489931
2189,112.8419
2190,111.9382585
2191,106.7793789
2192,98.45809838
2193,103.4580287
2194,114.2985757
2195,117.2426599
2196,108.524067
2197,112.0815254
2198,114.7950407
2199,112.9792485
2200,116.337751
2201,111.9718305
2202,117.7897185
2203,104.195586
2204,101.9529401
2205,100.5541086
2206,91.06140558
2207,87.5893884
2208,105.72368
2209,116.8375782
2210,119.3822483
2211,112.2389802
2212,119.7313204
2213,124.0259974
2214,116.4756464
2215,121.7254409
2216,127.546826
2217,124.7066597
2218,117.5366541
2219,95.72320728
2220,94.38333512
2221,99.59403928
2222,94.21185331
2223,105.4996796
2224,105.1228763
2225,100.1779333
2226,91.24672732
2227,82.59604432
2228,79.62019473
2229,80.13501883
2230,83.33938714
2231,91.00127514
2232,94.87217999
2233,99.24402592
2234,97.33782877
2235,97.00644924
2236,94.52336996
2237,102.3503223
2238,111.4620378
2239,112.4844715
2240,116.3281279
2241,118.3237717
2242,110.6060982
2243,117.8463111
2244,117.0671621
2245,108.4334079
2246,99.81964588
2247,96.75353058
2248,102.3767864
2249,111.8218734
2250,99.04068193
2251,101.9617777
2252,129.0809999
2253,124.7101879
2254,134.383409
2255,135.987063
2256,133.8700561
2257,136.6901435
2258,131.5992418
2259,125.3183933
2260,110.813344
2261,125.9383149
2262,119.4867293
2263,124.4921468
2264,123.3216618
2265,136.2524239
2266,132.2391596
2267,134.9591286
2268,136.079174
2269,128.9303777
2270,117.5238704
2271,120.8082195
2272,125.1539094
2273,115.2517038
2274,117.69378
2275,116.868873
2276,102.5474655
2277,109.1819371
2278,116.3289268
2279,119.7041528
2280,118.7691016
2281,126.1566541
2282,131.8877494
2283,127.1848843
2284,132.3262777
2285,134.1713812
2286,124.9008429
2287,123.3155051
2288,131.4878874
2289,124.7643444
2290,114.1454687
2291,131.626038
2292,126.2984406
2293,144.0137505
2294,143.4651782
2295,150.1378799
2296,156.3557054
2297,163.6675458
2298,154.4030092
2299,150.3309941
2300,147.188448
2301,163.0563617
2302,176.3418222
2303,181.8559961
2304,169.3336201
2305,180.3920729
2306,163.6439748
2307,153.1524532
2308,146.5288242
2309,145.4738003
2310,130.7234973
2311,128.4498831
2312,133.3213696
2313,142.3309546
2314,134.6229206
2315,125.2677163
2316,140.3905838
2317,143.8275482
2318,148.2839114
2319,153.5530236
2320,166.3419777
2321,170.6600129
2322,170.7897927
2323,172.8327496
2324,186.4634065
2325,177.139985
2326,183.8667137
2327,172.7741893
2328,186.2213022
2329,164.6572262
2330,158.1088351
2331,168.5065344
2332,170.9510142
2333,198.3920663
2334,195.9676194
2335,215.0076456
2336,230.9869715
2337,231.9691512
2338,222.142222
2339,218.7451079
2340,215.0823312
2341,207.3233502
2342,192.0016184
2343,178.5564236
2344,176.4834907
2345,173.1191544
2346,170.9731567
2347,153.0208235
2348,147.1911293
2349,155.487572
2350,155.6849636
2351,173.0364361
2352,170.5581215
2353,178.3607095
2354,178.1459358
2355,183.7400542
2356,196.6269099
2357,196.9846318
2358,192.8465932
2359,191.2034849
2360,195.7203189
2361,191.7755001
2362,219.0616061
2363,207.1331255
2364,209.51041
2365,223.6106935
2366,201.6787855
2367,201.8724407
2368,205.6543539
2369,209.0846987
2370,210.0164803
2371,212.1067503
2372,209.4312124
2373,205.3447921
2374,198.0733633
2375,182.9281077
2376,180.5204937
2377,183.6813402
2378,157.6966612
2379,158.1049334
2380,158.0740705
2381,166.0342531
2382,157.5306023
2383,161.0836095
2384,158.7288552
2385,159.4603909
2386,159.2799471
2387,166.2377744
2388,172.921252
2389,182.5746562
2390,181.7126356
2391,175.3757312
2392,171.495791
2393,177.0121679
2394,166.3184755
2395,173.8959162
2396,181.0077279
2397,175.2067194
2398,180.5938594
2399,189.0061267
2400,193.8100626
2401,196.9103399
2402,197.763048
2403,177.1329525
2404,167.4975207
2405,168.8508457
2406,168.3240674
2407,176.0692739
2408,170.2464228
2409,167.1119848
2410,162.024958
2411,170.1400132
2412,179.7993383
2413,188.7846051
2414,162.7565084
2415,169.9323478
2416,173.4986131
2417,190.775848
2418,196.745713
2419,177.5569995
2420,175.2700135
2421,178.1321952
2422,179.1834901
2423,185.3726373
2424,173.8648133
2425,156.8712995
2426,166.1476485
2427,160.912626
2428,164.2967389
2429,158.3150582
2430,156.0331194
2431,159.217983
2432,167.2113167
2433,170.3618636
2434,164.6335455
2435,175.330262
2436,166.8023486
2437,154.1320628
2438,152.4183567
2439,144.4428558
2440,144.6189661
2441,155.0919052
2442,163.1878565
2443,165.4632765
2444,160.9769289
2445,186.8635258
2446,177.7086338
2447,171.2833642
2448,178.213213
2449,189.4470657
2450,174.7860404
2451,158.8115231
2452,167.7204143
2453,169.4877126
2454,184.3372624
2455,188.4705263
2456,192.7147835
2457,191.3248254
2458,181.8749834
2459,184.8669191
2460,184.3499
2461,172.8626909
2462,170.0209392
2463,154.6647129
2464,144.2254484
2465,154.0372707
2466,147.7920426
2467,144.4564672
2468,156.4674965
2469,147.6502331
2470,141.1016794
2471,139.184334
2472,141.6247328
2473,148.0030568
2474,167.5485714
2475,162.1234067
2476,150.6151782
2477,140.356393
2478,147.780618
2479,158.1251384
2480,169.3392195
2481,168.3771228
2482,179.3035883
2483,178.3179807
2484,158.3937126
2485,155.9080725
2486,157.8601832
2487,161.9504961
2488,148.528897
2489,157.2584557
2490,152.5713996
2491,155.4643698
2492,153.4764404
2493,145.3361467
2494,149.3940855
2495,147.5791292
2496,156.9090427
2497,163.2281591
2498,168.8892958
2499,178.9702426
2500,180.7949224
2501,171.7087911
2502,166.7013907
2503,157.7314251
2504,151.028896
2505,162.3498104
2506,156.8083796
2507,147.853145
2508,150.4096772
2509,166.8095386
2510,160.4453495
2511,159.0627938
2512,167.1480485
2513,170.559511
2514,162.5012948
2515,154.8078143
2516,180.5060285
2517,188.8172621
2518,197.0046872
2519,205.8503609
2520,201.4516169
2521,194.3855346
2522,194.6155499
2523,192.7740018
2524,195.1333095
2525,200.8595031
2526,192.4262242
2527,189.8542435
2528,193.4695828
2529,177.8728537
2530,170.3094317
2531,179.6359336
2532,168.5204523
2533,168.0125085
2534,153.3373337
2535,167.9260672
2536,180.3616477
2537,190.0866892
2538,193.6020061
2539,188.9016837
2540,189.6252428
2541,201.2468087
2542,200.4705542
2543,197.5971245
2544,193.7673304
2545,212.6572321
2546,217.4376484
2547,222.2033649
2548,222.6103884
2549,226.1748959
2550,223.3010072
2551,229.0185892
2552,221.8723793
2553,203.6028526
2554,189.2248498
2555,190.1627434
2556,206.2547046
2557,195.7845548
2558,197.9991172
2559,192.1857636
2560,187.6090964
2561,191.3375447
2562,185.763564
2563,181.6484469
2564,186.3437987
2565,182.636208
2566,188.0262639
2567,179.2707573
2568,163.3263162
2569,157.0961878
2570,148.1166152
2571,141.0536604
2572,143.8250049
2573,149.9601908
2574,163.8423991
2575,167.6019669
2576,162.8508721
2577,172.4281718
2578,148.8078769
2579,156.0157771
2580,147.9324973
2581,148.4626204
2582,158.5931554
2583,151.1724048
2584,141.4544721
2585,139.9996234
2586,138.5742411
2587,137.7388998
2588,135.0538048
2589,155.6436998
2590,139.2895282
2591,126.6304102
2592,130.376355
2593,134.5831858
2594,151.0035755
2595,144.1275526
2596,142.5973448
2597,162.2564914
2598,171.8536728
2599,168.9894882
2600,164.8432728
2601,165.5643921
2602,170.7470199
2603,172.2504334
2604,172.2001429
2605,186.317597
2606,190.4002371
2607,188.3510361
2608,188.2191626
2609,186.9181339
2610,174.4086036
2611,171.28831
2612,147.4196021
2613,139.4191684
2614,139.7029054
2615,127.4988737
2616,126.4034751
2617,117.6316393
2618,117.6362386
2619,115.1176243
2620,134.3968813
2621,127.2606795
2622,120.2122997
2623,119.5208862
2624,130.5734377
2625,143.7348905
2626,146.0939779
2627,124.7504317
2628,142.3313069
2629,137.2177474
2630,136.1588068
2631,138.47051
2632,145.3672106
2633,147.8090155
2634,161.2856173
2635,156.4870359
2636,146.1085932
2637,134.9452187
2638,138.6144041
2639,130.8846815
2640,141.6221326
2641,128.5342761
2642,128.2694714
2643,117.9747754
2644,124.3518025
2645,128.9702721
2646,129.6024478
2647,131.1418946
2648,133.0161845
2649,140.1685343
2650,125.2153982
2651,123.7810092
2652,120.0909215
2653,129.1525557
2654,121.5006187
2655,109.1372883
2656,120.5439442
2657,138.2087486
2658,137.2058173
2659,134.4043383
2660,132.5872336
2661,131.8144661
2662,141.0996584
2663,146.9367854
2664,139.8176533
2665,126.0909145
2666,132.1685765
2667,119.8463419
2668,124.3107761
2669,129.2114465
2670,135.2084623
2671,137.9789246
2672,134.9016684
2673,126.2703214
2674,127.4190704
2675,146.1125059
2676,141.015677
2677,137.7498271
2678,144.4800733
2679,145.2049281
2680,134.1174918
2681,133.7883142
2682,130.4373425
2683,138.9139504
2684,118.9597083
2685,129.171256
2686,140.2907948
2687,137.8165525
2688,139.9103989
2689,134.525202
2690,120.383414
2691,106.6732585
2692,102.3660572
2693,109.707883
2694,101.4336319
2695,103.0408391
2696,105.3842239
2697,112.0787853
2698,144.1183614
2699,135.102036
2700,143.5248937
2701,158.5427337
2702,165.7528664
2703,172.3570204
2704,167.4840136
2705,165.9210337
2706,147.1229592
2707,167.5970769
2708,162.5492739
2709,167.9165975
2710,167.2346407
2711,177.3104697
2712,181.6617314
2713,175.986399
2714,180.9091965
2715,183.1693475
2716,181.5804322
2717,171.395232
2718,155.6000249
2719,170.5142455
2720,173.4762118
2721,171.2772951
2722,174.1561358
2723,175.9052522
2724,174.4478887
2725,170.1013299
2726,161.6097676
2727,164.4737039
2728,147.1450748
2729,145.0087226
2730,160.2052328
2731,161.2776816
2732,164.8561658
2733,167.4754313
2734,159.6783418
2735,161.5576924
2736,161.3441252
2737,146.5746717
2738,137.8472987
2739,150.0887797
2740,153.6075969
2741,161.8566261
2742,154.0975389
2743,155.7457112
2744,158.3772423
2745,175.4638164
2746,177.1607971
2747,163.2154186
2748,157.3855876
2749,163.5155371
2750,168.4290775
2751,182.7897063
2752,189.1098265
2753,176.9337292
2754,158.4263043
2755,153.0123002
2756,157.3756639
2757,157.1740829
2758,152.0568025
2759,164.654872
2760,166.2167834
2761,163.3599573
2762,149.408223
2763,141.6246558
2764,144.0802387
2765,142.0768618
2766,146.5399072
2767,151.7401388
2768,149.3047154
2769,141.4316375
2770,142.8847696
2771,143.6132935
2772,146.5282326
2773,146.7740069
2774,160.6087178
2775,181.9792886
2776,180.2870887
2777,186.8323658
2778,193.1964014
2779,188.7869916
2780,189.6902316
2781,192.6046505
2782,194.6784906
2783,203.3520069
2784,194.8704389
2785,203.4963476
2786,207.8146728
2787,211.9579355
2788,196.9504439
2789,189.8620749
2790,182.2866566
2791,180.4348753
2792,177.5252819
2793,174.3615498
2794,179.8406974
2795,176.6546608
2796,184.2552299
2797,186.5704008
2798,184.8325815
2799,170.4975757
2800,177.578908
2801,164.4402471
2802,157.7652144
2803,158.3287736
2804,158.7884404
2805,159.9893663
2806,156.7350715
2807,161.9311582
2808,160.758776
2809,166.7233326
2810,167.4554264
2811,159.8840877
2812,168.5262504
2813,157.118101
2814,155.2920177
2815,153.1535697
2816,161.5682062
2817,185.0691549
2818,191.3216188
2819,177.9975421
2820,190.5431026
2821,178.9391946
2822,170.295383
2823,161.225714
2824,144.9469334
2825,127.0082862
2826,118.758308
2827,122.8666203
2828,109.9793215
2829,108.3787874
2830,93.99708509
2831,86.51496835
2832,84.52122884
2833,89.01164723
2834,82.73210331
2835,81.68160631
2836,66.5554747
2837,61.94965592
2838,76.52517555
2839,79.7628798
2840,84.70509726
2841,111.0217501
2842,109.4476839
2843,118.3073676
2844,131.0521127
2845,135.8907445
2846,135.6336065
2847,135.5161443
2848,135.6949286
2849,125.7718826
2850,119.500551
2851,125.0932341
2852,126.1942789
2853,126.3479781
2854,128.4894606
2855,133.4064375
2856,146.4737314
2857,145.2963405
2858,142.089158
2859,137.333352
2860,143.6550581
2861,139.5105878
2862,133.207525
2863,144.5108347
2864,145.6380821
2865,159.7724608
2866,169.7307081
2867,178.0988341
2868,176.72177
2869,164.2482867
2870,155.1497665
2871,157.4423489
2872,153.4537421
2873,149.8986833
2874,142.4466103
2875,157.9814556
2876,166.4734802
2877,165.3761413
2878,159.5570854
2879,157.7791037
2880,155.5975656
2881,171.5321533
2882,162.0050569
2883,162.7509088
2884,154.59627
2885,145.5292411
2886,136.4542249
2887,133.4784309
2888,132.070522
2889,130.3326486
2890,128.1018443
2891,127.6158338
2892,120.1000094
2893,126.9222519
2894,127.6160954
2895,143.4866572
2896,145.3192024
2897,127.8251973
2898,129.1187188
2899,123.0228048
2900,126.1952101
2901,130.1734204
2902,125.2208061
2903,134.1367553
2904,130.2842347
2905,127.4060917
2906,140.7740312
2907,125.2528444
2908,128.9277434
2909,122.711422
2910,114.7070335
2911,118.5717774
2912,119.091426
2913,132.4487261
2914,148.4026891
2915,160.5628241
2916,148.3033707
2917,130.4785073
2918,136.3754017
2919,129.8139226
2920,135.6659081
2921,134.4932709
2922,129.4524154
2923,134.6200434
2924,138.6359136
2925,145.5141272
2926,158.117335
2927,155.2105422
2928,152.3707773
2929,158.3610975
2930,151.1658658
2931,129.4627943
2932,144.0043664
2933,140.425956
2934,133.9811852
2935,133.2697329
2936,134.4161276
2937,128.9337899
2938,124.023176
2939,122.7801807
2940,116.102694
2941,101.5165088
2942,101.7559263
2943,124.8915727
2944,139.3522248
2945,149.9267268
2946,155.3573141
2947,167.8992854
2948,170.0231114
2949,177.9382504
2950,181.7338075
2951,185.0382858
2952,180.6550841
2953,170.6256695
2954,168.9817198
2955,178.8119899
2956,201.7694192
2957,219.6293869
2958,215.0096692
2959,213.7595101
2960,219.0086744
2961,218.6060006
2962,210.0870079
2963,208.2655215
2964,219.1711299
2965,208.0443375
2966,202.0347239
2967,216.313777
2968,209.7061303
2969,211.7619933
2970,220.6956699
2971,228.9526568
2972,229.4539357
2973,221.2176848
2974,219.2036046
2975,215.80301
2976,205.7273386
2977,182.9459727
2978,172.0530715
2979,167.7377128
2980,144.3376565
2981,154.470496
2982,165.5359512
2983,155.7219338
2984,136.9014538
2985,141.4496844
2986,141.2729127
2987,148.8127178
2988,130.9491571
2989,130.3778152
2990,125.9218719
2991,131.5765735
2992,121.2078495
2993,132.315522
2994,139.0391567
2995,129.2813086
2996,144.8189898
2997,142.5132752
2998,157.5252629
2999,149.1253749
3000,127.5127003
3001,133.9075615
3002,171.0940608
3003,156.4607024
3004,153.020673
3005,135.9676305
3006,140.5225333
3007,145.7787455
3008,141.8325653
3009,151.4728532
3010,165.7741294
3011,165.697953
3012,176.098892
3013,185.4042089
3014,166.3366203
3015,173.9881106
3016,182.2459429
3017,178.4373718
3018,189.64721
3019,193.8177905
3020,205.972253
3021,206.6894485
3022,197.7570031
3023,194.270542
3024,181.1407898
3025,180.0952554
3026,175.9752902
3027,175.8739858
3028,176.2653783
3029,173.7004704
3030,189.0661146
3031,196.428465
3032,200.4348309
3033,194.0894474
3034,198.5448568
3035,187.5150047
3036,193.3912173
3037,195.4725645
3038,192.0876082
3039,195.8826465
3040,193.2781253
3041,185.9666186
3042,187.1737489
3043,184.4485904
3044,173.7062164
3045,187.3698087
3046,183.9435225
3047,198.3044482
3048,201.6041975
3049,207.2436247
3050,202.414222
3051,204.6337838
3052,207.785506
3053,218.7561238
3054,225.6341744
3055,196.4677145
3056,200.6507629
3057,204.8860984
3058,198.0191219
3059,206.1875959
3060,202.1863123
3061,204.7622859
3062,197.1783351
3063,205.0372953
3064,217.4151973
3065,204.8279172
3066,193.6409705
3067,201.6388876
3068,185.0653759
3069,174.4873934
3070,175.4132162
3071,169.4371314
3072,148.0114786
3073,128.8404575
3074,114.9399638
3075,114.7469705
3076,116.8072818
3077,107.5551155
3078,110.4019827
3079,121.7478362
3080,130.7364643
3081,125.9279257
3082,127.5863693
3083,128.265846
3084,134.2386818
3085,132.623828
3086,127.9443139
3087,113.156723
3088,125.0721571
3089,117.3779306
3090,117.6801366
3091,110.4650715
3092,98.75994387
3093,92.97949902
3094,93.2316281
3095,96.91306516
3096,105.9392334
3097,106.2988928
3098,96.74214275
3099,100.709925
3100,100.1578481
3101,110.7295301
3102,108.1525212
3103,102.5593771
3104,107.2714666
3105,122.4039807
3106,120.8308309
3107,122.1845237
3108,108.2302257
3109,94.45484675
3110,90.79730716
3111,88.95621063
3112,87.96663458
3113,70.41116727
3114,66.84393601
3115,74.45606427
3116,71.86661874
3117,64.74087603
3118,92.64167714
3119,107.9994487
3120,105.6431586
3121,99.298411
3122,109.8200645
3123,112.7951463
3124,119.5670411
3125,118.7002332
3126,130.4696029
3127,119.2869207
3128,129.5209683
3129,137.1457235
3130,139.6163193
3131,125.698683
3132,124.4085844
3133,119.3399497
3134,117.5755161
3135,115.5749703
3136,127.0256529
3137,115.3924836
3138,119.4747258
3139,118.3303606
3140,118.0216603
3141,109.668276
3142,121.1090311
3143,124.4759621
3144,121.4011749
3145,105.3803936
3146,103.2506048
3147,97.28146703
3148,103.463597
3149,114.3938289
3150,123.5221718
3151,125.1786101
3152,119.7884412
3153,122.3170617
3154,111.7996702
3155,120.5280989
3156,132.0939317
3157,139.7730899
3158,132.7840941
3159,120.1938579
3160,110.6778839
3161,92.91293452
3162,97.35434017
3163,75.75213586
3164,91.326166
3165,90.01376555
3166,83.11283473
3167,79.73190303
3168,75.89352409
3169,87.92137025
3170,96.44497249
3171,105.2263781
3172,101.359433
3173,99.6915817
3174,111.3545662
3175,107.8398811
3176,94.57331387
3177,94.08794332
3178,87.65654391
3179,75.91327364
3180,79.36362473
3181,98.84588553
3182,116.7379747
3183,123.8354825
3184,130.7695926
3185,124.2403587
3186,138.2492226
3187,123.6100649
3188,125.0084012
3189,112.5847362
3190,125.0300128
3191,140.6021617
3192,136.7264339
3193,138.4994177
3194,140.4681305
3195,137.7640963
3196,143.7083775
3197,142.8267804
3198,136.5063508
3199,136.6001752
3200,130.8408784
3201,124.2015543
3202,122.7829467
3203,133.3834358
3204,133.173456
3205,148.5030326
3206,141.5516641
3207,152.984291
3208,160.6819226
3209,161.1938864
3210,162.7531574
3211,170.4702526
3212,177.1308131
3213,182.9680642
3214,172.3224015
3215,181.7782706
3216,176.9253478
3217,162.6758826
3218,157.0251416
3219,155.702399
3220,163.9463913
3221,176.8285683
3222,175.3407565
3223,167.5051464
3224,156.4568246
3225,160.4789278
3226,148.0775894
3227,146.3457596
3228,158.8129586
3229,158.8932263
3230,173.3346858
3231,178.1546909
3232,188.0207581
3233,203.1734676
3234,183.1447214
3235,178.1967626
3236,187.5767003
3237,198.1479416
3238,186.2565092
3239,188.3530097
3240,188.083165
3241,174.6066909
3242,161.8723235
3243,173.1590009
3244,171.9119607
3245,169.8645008
3246,175.6106922
3247,175.2621051
3248,161.6319212
3249,171.7346919
